source,target,weight
589,3544,1
589,3545,1
590,627,1
590,659,1
590,681,1
590,715,0.666667
590,960,1
590,1243,0.5
590,1368,0.5
590,1435,1
590,1437,0.5
590,1476,0.666667
590,1562,0.5
590,1862,1
590,2127,0.5
590,3044,0.5
590,3045,0.666667
591,620,0.666667
591,632,1
591,888,1
591,1485,0.666667
591,1848,1
591,1857,1
591,2050,0.5
591,2842,1
591,2845,1
591,2846,0.5
592,593,1
592,640,1
592,655,1
592,982,1
592,1153,1
592,1359,1
592,1848,1
592,2004,1
592,2285,0.5
592,2340,1
592,2342,1
592,2448,1
592,2525,1
592,2693,1
592,3053,0.5
592,3054,1
592,3055,1
593,594,1
593,597,0.666667
593,655,1
593,907,1
593,940,1
593,942,1
593,943,0.5
593,948,1
593,1153,1
593,1679,1
593,1812,0.5
593,1857,1
593,1979,1
593,2249,1
593,2283,1
593,2291,0.5
593,2310,0.5
593,2807,0.5
594,946,1
594,1487,1
594,1972,1
594,2211,0.5
594,2212,1
594,2656,0.5
594,2707,0.5
594,3054,1
594,3086,1
595,620,0.5
595,655,1
595,1000,1
595,1359,1
595,1980,1
596,914,0.5
596,2153,1
596,2220,1
597,656,0.666667
597,885,0.666667
597,888,0.666667
597,895,0.5
597,896,0.5
597,914,0.666667
597,937,0.666667
597,1048,0.5
597,1276,0.5
597,1315,0.666667
597,1360,0.666667
597,1487,0.666667
597,1814,0.5
597,1848,0.666667
597,1857,0.666667
597,1980,0.666667
597,2149,0.5
597,2225,0.666667
597,2342,0.666667
597,2460,0.666667
597,2693,1
598,629,1
598,688,0.5
598,802,0.5
598,890,1
598,944,0.5
598,1153,1
598,1980,1
598,2024,1
598,2803,1
599,701,0.5
599,997,1
599,2828,0.5
600,688,0.5
600,3660,1
601,1849,1
603,3297,1
604,674,0.5
604,1134,0.666667
604,1178,0.666667
604,1316,0.5
604,1575,1
604,1611,1
604,1697,1
604,1698,1
604,1699,1
604,1700,0.5
604,1701,1
604,1702,1
604,1705,1
604,1707,1
604,1709,1
604,1723,1
604,1728,1
604,1729,1
604,1735,0.5
604,1736,1
604,1738,1
604,1744,1
604,1745,1
604,1746,0.5
604,1747,0.5
604,1772,1
604,1780,1
604,1793,1
604,1798,1
604,1803,0.5
604,2130,1
604,2439,1
604,2596,1
604,2688,0.5
604,2718,1
604,2719,0.5
604,2720,1
604,2721,1
604,2722,1
604,2723,1
604,2724,0.5
604,2725,1
604,2726,1
607,3598,1
608,1575,0.5
608,1792,1
608,1804,1
609,610,0.666667
609,616,1
609,659,0.666667
609,690,1
609,710,1
609,715,1
609,731,1
609,735,1
609,752,0.5
609,769,1
609,784,1
609,786,1
609,1008,1
609,1040,0.5
609,1043,1
609,1069,1
609,1078,1
609,1185,0.5
609,1230,0.5
609,1264,0.5
609,1510,0.5
609,1573,0.5
609,1911,0.5
609,2012,0.5
609,2587,1
609,2948,1
609,2949,1
609,2950,0.5
609,2951,1
610,612,0.666667
610,617,0.5
610,624,1
610,635,0.5
610,682,0.5
610,690,0.666667
610,711,0.666667
610,716,0.666667
610,731,0.666667
610,732,0.666667
610,768,0.5
610,769,0.666667
610,778,0.666667
610,784,0.666667
610,822,1
610,842,1
610,876,0.666667
610,884,0.75
610,1021,1
610,1026,0.5
610,1183,1
610,1219,1
610,1221,1
610,1224,0.5
610,1228,1
610,1233,0.5
610,1239,0.666667
610,1249,0.5
610,1250,0.5
610,1251,0.5
610,1252,0.5
610,1273,0.666667
610,1274,0.666667
610,1275,0.666667
610,1283,1
610,1299,0.5
610,1317,0.5
610,1321,0.5
610,1397,1
610,1512,0.5
610,1668,0.5
610,1844,0.5
610,1947,1
610,2070,0.5
610,2229,0.5
610,2231,0.5
610,2232,1
610,2233,0.5
610,2234,1
610,2235,0.5
610,2236,0.5
610,2237,1
611,1081,1
611,1085,1
611,1086,1
611,1087,1
611,1089,1
611,2338,1
611,3466,1
612,613,1
612,616,1
612,652,0.5
612,682,0.666667
612,690,1
612,706,1
612,709,1
612,711,0.666667
612,712,0.5
612,715,1
612,720,0.5
612,725,0.5
612,728,1
612,731,1
612,732,1
612,736,1
612,737,0.5
612,743,1
612,751,0.5
612,752,0.5
612,762,1
612,769,1
612,770,1
612,774,1
612,778,1
612,784,1
612,790,0.5
612,791,1
612,793,0.5
612,811,0.5
612,813,1
612,816,1
612,822,0.666667
612,824,0.5
612,831,1
612,840,1
612,842,0.5
612,850,1
612,856,0.666667
612,857,1
612,876,0.666667
612,1007,0.5
612,1008,1
612,1009,0.5
612,1010,0.5
612,1012,0.5
612,1013,1
612,1014,0.5
612,1015,0.5
612,1016,1
612,1017,0.5
612,1020,0.5
612,1021,0.666667
612,1022,1
612,1023,0.5
612,1024,1
612,1025,0.5
612,1026,1
612,1027,1
612,1031,0.5
612,1033,1
612,1034,1
612,1035,1
612,1037,0.5
612,1039,1
612,1040,0.5
612,1041,1
612,1043,1
612,1045,1
612,1046,0.5
612,1047,0.5
612,1048,1
612,1049,1
612,1051,0.5
612,1055,0.5
612,1056,1
612,1059,0.5
612,1060,0.5
612,1061,0.5
612,1062,0.5
612,1063,1
612,1065,1
612,1067,0.5
612,1069,1
612,1074,1
612,1077,0.5
612,1078,1
612,1079,1
612,1080,1
612,1081,0.5
612,1082,1
612,1084,0.5
612,1085,0.5
612,1086,0.5
612,1087,0.5
612,1088,0.5
612,1089,1
612,1090,1
612,1092,1
612,1094,0.5
612,1098,0.5
612,1100,1
612,1101,1
612,1104,1
612,1105,0.5
613,1579,1
614,622,0.5
614,1387,0.5
614,1534,1
614,1673,0.5
614,2859,1
614,2957,1
614,3245,1
614,3413,1
614,3414,1
614,3415,1
614,3416,1
614,3417,0.5
614,3418,1
615,838,0.5
615,884,0.5
615,1195,1
615,1445,1
615,1459,1
615,1469,1
615,1672,1
615,2944,1
615,2945,1
615,2946,1
616,687,1
616,690,1
616,706,1
616,715,1
616,725,0.5
616,762,1
616,778,1
616,784,1
616,812,0.5
616,816,1
616,819,1
616,831,1
616,1009,0.5
616,1013,1
616,1024,1
616,1051,0.5
616,1067,0.5
616,1069,1
616,1205,0.5
616,1284,0.5
616,1364,0.5
616,2632,1
616,2633,1
616,2634,1
616,2635,1
616,2636,1
616,2637,1
617,624,0.666667
617,637,0.666667
617,641,1
617,659,0.666667
617,674,0.5
617,675,0.5
617,688,0.666667
617,715,0.666667
617,769,0.666667
617,778,0.666667
617,804,0.5
617,1008,0.5
617,1134,0.5
617,1228,0.5
617,1238,0.75
617,1283,0.5
617,1697,0.5
617,1745,0.5
617,1746,0.5
617,1803,0.5
617,2511,1
617,2692,1
617,2765,0.5
617,2862,1
617,2863,0.5
617,2864,0.5
617,2866,1
617,2867,1
617,2869,1
618,682,0.5
618,880,0.5
619,659,0.5
619,950,1
619,1032,0.5
619,1162,0.5
619,1179,1
619,1327,0.5
619,1387,0.5
619,1606,0.5
619,2107,0.5
619,2536,1
619,3127,0.5
619,3245,0.5
620,637,0.666667
620,888,0.666667
620,1158,0.666667
620,1360,0.666667
620,1485,1
620,1742,0.5
620,1831,0.5
620,1857,0.666667
620,1941,0.666667
620,2312,0.666667
620,2529,0.5
620,2531,1
620,2532,0.5
621,622,1
622,624,1
622,625,1
622,635,0.5
622,682,0.75
622,689,0.5
622,715,0.666667
622,731,0.666667
622,839,1
622,842,1
622,884,0.75
622,1131,0.5
622,1171,0.666667
622,1172,0.666667
622,1228,1
622,1238,1
622,1296,1
622,1395,0.5
622,1406,0.5
622,1508,0.5
622,1652,0.666667
622,1805,0.5
622,2343,1
622,2349,1
622,2695,1
622,2930,1
622,2931,1
622,2932,1
622,2934,1
622,2936,0.5
623,675,1
624,659,1
624,682,0.666667
624,688,0.666667
624,711,0.666667
624,715,0.666667
624,731,0.666667
624,732,0.666667
624,743,0.666667
624,799,0.5
624,812,0.5
624,847,1
624,857,0.666667
624,875,0.5
624,876,0.666667
624,956,1
624,1021,1
624,1155,0.5
624,1162,1
624,1179,0.5
624,1195,1
624,1228,1
624,1238,1
624,1261,0.5
624,1283,1
624,1307,0.5
624,1321,0.5
624,1360,0.666667
624,1406,0.5
624,1444,0.5
624,1514,1
624,1535,0.5
624,1536,0.5
624,1673,0.5
624,1692,1
624,1805,0.5
624,1830,0.5
624,1999,0.5
624,2002,1
624,2005,1
624,2006,1
624,2007,0.5
624,2008,0.5
624,2009,1
624,2011,1
624,2013,1
624,2014,1
625,626,0.5
625,659,1
625,706,0.666667
625,710,0.5
625,715,0.666667
625,743,0.666667
625,757,0.666667
625,884,1
625,1239,0.666667
625,1243,0.5
625,1244,0.5
625,1283,1
625,1318,0.5
625,1405,0.5
625,1406,0.5
625,1459,0.5
625,1512,0.5
625,2349,1
625,2579,1
626,627,0.5
626,659,0.5
626,681,0.5
626,842,0.5
626,1038,1
626,1360,0.5
626,1473,1
626,1481,0.5
626,2127,1
626,2403,0.5
627,637,0.666667
627,659,1
627,682,0.666667
627,688,0.666667
627,715,0.666667
627,731,0.666667
627,822,1
627,876,0.666667
627,1188,0.5
627,1231,0.5
627,1238,1
627,1318,0.5
627,1327,1
627,1418,1
627,1434,0.5
627,1481,0.666667
627,1532,1
627,1659,0.5
627,2127,0.5
627,2308,0.5
628,2028,1
629,671,0.5
629,688,0.5
629,1485,0.5
629,2317,1
629,3142,0.5
630,681,0.5
630,1434,1
630,1516,1
631,674,0.5
631,676,1
631,677,0.5
631,896,0.5
631,1891,0.5
631,1935,0.666667
631,2208,1
631,3285,1
632,686,1
632,1831,1
632,1923,1
633,1422,1
634,1188,0.5
634,2283,0.5
634,3244,1
635,659,0.5
635,680,0.5
635,825,0.5
635,876,0.5
635,1162,0.5
635,1238,0.5
635,1485,0.5
635,1545,0.5
635,2427,0.5
635,2827,1
635,2828,0.5
635,2829,0.5
635,2830,0.5
635,2831,1
635,2832,1
636,655,0.5
636,713,0.5
636,743,0.5
636,808,0.5
636,1187,0.5
636,1559,0.5
636,1968,1
636,2113,0.5
636,2807,0.5
637,681,0.666667
637,685,1
637,688,1
637,857,0.666667
637,876,0.666667
637,884,0.666667
637,924,0.5
637,933,0.5
637,1417,0.5
637,1831,0.5
637,1834,0.5
637,1936,0.5
637,1949,1
637,1951,1
637,2254,1
637,2258,1
637,2442,1
637,2443,1
637,2444,1
637,2445,1
637,2446,0.5
637,2448,1
637,2449,0.5
637,2450,1
637,2451,0.5
637,2452,1
638,943,1
638,3365,0.5
639,790,0.5
639,1485,0.5
639,3146,0.5
639,3168,1
639,3359,0.5
639,3360,1
640,1170,1
640,1559,1
640,1931,1
640,2058,1
642,3386,1
643,1366,1
643,1845,1
643,3091,1
643,3438,1
643,3574,1
644,658,0.5
644,663,0.666667
644,688,0.666667
644,735,0.5
644,894,0.666667
644,914,0.666667
644,971,0.5
644,1075,1
644,1228,0.5
644,1229,1
644,1814,0.5
644,1816,0.5
644,1835,0.5
644,1839,0.5
644,1983,0.5
644,2302,1
644,2428,0.5
644,2429,1
644,2430,0.5
644,2431,1
645,647,1
646,1359,0.5
646,2473,1
647,942,1
647,1446,0.5
647,2527,1
647,2665,1
650,656,1
650,914,1
650,1359,1
650,1442,0.666667
650,1485,0.666667
650,1491,1
650,1505,1
650,1559,1
650,1979,1
650,2186,0.666667
650,2300,1
650,2459,0.5
651,1972,1
652,691,0.5
652,706,0.5
652,784,0.5
652,968,0.5
652,2430,0.5
652,3088,0.5
652,3089,1
652,3090,0.5
655,911,1
655,914,1
655,966,0.5
655,1931,1
655,1980,1
655,2340,1
655,2370,0.666667
655,2460,1
655,3216,1
656,678,1
656,1106,0.666667
656,2665,1
656,3247,1
657,688,0.5
657,3613,1
658,688,0.5
658,987,0.5
658,2996,1
659,682,0.666667
659,688,0.666667
659,689,0.666667
659,690,0.666667
659,760,0.5
659,762,0.666667
659,763,0.5
659,768,0.5
659,812,0.5
659,816,0.666667
659,839,1
659,847,1
659,856,1
659,876,0.666667
659,910,0.5
659,954,1
659,958,0.5
659,1034,0.5
659,1099,0.5
659,1162,1
659,1175,0.5
659,1180,0.5
659,1228,1
659,1233,0.5
659,1296,1
659,1303,0.5
659,1304,1
659,1317,0.5
659,1327,1
659,1360,0.666667
659,1406,0.5
659,1508,0.5
659,1926,0.5
659,1928,1
659,1933,1
659,1934,1
659,1937,1
659,1938,1
660,701,0.5
660,1814,1
660,1972,0.5
660,2226,1
662,1102,0.5
662,3517,1
663,676,1
663,802,0.5
663,987,1
663,994,0.5
663,1387,0.666667
663,1388,0.666667
663,1816,0.5
663,1972,1
663,2255,1
663,2283,1
663,3041,0.5
663,3042,1
664,688,1
665,1422,1
665,2239,1
665,2935,1
665,3379,1
666,947,1
666,1972,1
668,929,1
668,1158,1
668,1980,1
668,2112,1
669,989,0.5
669,1854,0.5
669,2149,0.5
669,3220,1
670,2240,0.5
671,916,1
671,3181,1
671,3317,0.5
674,1701,0.5
674,1728,0.5
675,711,0.666667
675,884,1
675,1034,0.5
675,1239,0.666667
675,1249,0.75
675,1250,0.75
675,1251,0.75
675,1252,0.75
675,1261,0.5
675,1296,1
675,1399,0.5
675,1439,0.666667
675,1443,0.5
675,3008,1
676,1000,1
676,1679,1
676,2208,1
676,3133,1
677,696,0.5
677,1726,0.5
677,1935,1
678,914,1
678,1315,0.666667
678,1679,1
678,1848,1
678,1980,1
678,2316,0.5
678,2514,1
678,2674,1
678,3138,1
679,3420,1
680,831,0.5
680,884,0.666667
680,1239,1
680,1249,1
680,1250,1
680,1251,1
680,1252,1
680,1267,1
680,1805,0.5
680,2986,1
680,3652,1
681,688,0.666667
681,692,0.5
681,762,0.666667
681,850,0.666667
681,856,1
681,876,0.666667
681,958,0.5
681,959,1
681,960,1
681,1021,1
681,1238,1
681,1245,1
681,1246,1
681,1259,0.5
681,1395,0.5
681,1397,1
681,1401,1
681,1408,0.5
681,1427,0.5
681,1459,0.5
681,1469,1
681,1668,0.5
681,1669,0.5
681,1670,0.5
681,1671,0.5
681,1672,0.5
681,1673,0.5
681,1674,0.5
681,1675,1
681,1676,1
681,1677,1
681,1678,1
681,1680,1
681,1682,1
681,1684,0.5
681,1686,0.5
681,1687,1
681,1689,0.5
681,1690,0.5
681,1691,1
681,1692,1
681,1693,1
681,1694,1
681,1695,1
681,1696,1
682,689,0.5
682,690,0.666667
682,814,0.5
682,870,1
682,876,0.666667
682,1030,0.5
682,1036,1
682,1042,0.5
682,1044,1
682,1050,1
682,1066,1
682,1071,0.5
682,1107,0.5
682,1238,0.75
682,1283,0.5
682,1324,0.5
682,1367,1
682,1468,0.5
682,1589,1
682,1590,0.5
682,1591,0.5
682,1592,0.5
682,1593,1
682,1594,0.5
682,1595,1
682,1596,1
682,1597,1
682,1598,1
682,1599,1
682,1600,1
682,1601,1
682,1602,1
682,1603,1
682,1604,1
682,1605,0.5
682,1606,0.5
682,1607,1
682,1608,1
682,1609,1
682,1610,1
682,1612,1
682,1613,1
682,1614,0.5
682,1615,0.5
682,1616,0.5
682,1617,0.5
682,1618,1
682,1619,1
682,1620,0.5
682,1621,0.5
682,1623,1
682,1624,0.5
682,1625,1
682,1626,1
682,1627,1
682,1628,1
682,1629,1
682,1631,1
682,1632,1
682,1633,1
682,1634,1
682,1635,1
682,1636,1
682,1637,1
682,1638,0.5
682,1639,1
682,1640,1
682,1641,0.5
682,1642,1
682,1643,1
682,1644,0.5
682,1645,1
682,1646,1
682,1647,0.5
682,1648,1
682,1649,1
682,1650,1
682,1651,1
682,1653,0.5
682,1655,1
682,1656,1
682,1657,0.5
682,1658,1
682,1660,1
682,1661,1
682,1662,1
682,1663,1
682,1666,1
682,1667,0.5
683,807,1
683,933,1
683,971,1
683,1505,1
683,1527,1
683,1839,0.5
683,1979,1
683,1980,1
683,2004,1
683,2342,1
683,2834,1
683,2835,0.5
683,2836,0.5
683,2837,1
683,2838,1
683,2839,1
683,2840,1
683,2841,1
684,715,1
684,769,1
684,802,1
684,831,1
684,855,1
685,2050,1
685,2528,1
686,987,1
686,1840,1
686,1854,1
686,1940,1
686,3118,1
687,690,1
687,710,1
687,715,1
687,728,1
687,751,0.5
687,776,0.5
687,778,1
687,784,1
687,876,0.5
687,884,0.5
687,1016,1
687,1043,1
687,1069,1
687,1184,0.5
687,1249,0.5
687,1250,0.5
687,1251,0.5
687,1252,0.5
687,2335,0.5
687,2501,0.5
687,2713,1
688,691,0.5
688,701,0.666667
688,711,0.666667
688,716,0.666667
688,726,1
688,746,1
688,769,0.666667
688,856,0.666667
688,895,0.5
688,896,0.5
688,899,1
688,902,1
688,913,1
688,923,0.5
688,924,0.5
688,925,0.5
688,933,0.5
688,947,0.5
688,986,1
688,988,0.5
688,1095,0.5
688,1170,0.5
688,1499,0.5
688,1527,1
688,1810,1
688,1811,1
688,1812,0.5
688,1813,0.5
688,1814,0.5
688,1815,1
688,1816,0.5
688,1817,0.5
688,1819,1
688,1820,1
688,1822,1
688,1823,1
688,1825,1
688,1826,1
688,1827,1
688,1828,1
688,1829,1
688,1831,0.5
688,1832,1
688,1833,1
688,1834,0.5
688,1835,0.5
688,1836,1
688,1837,0.5
688,1838,1
688,1839,0.5
688,1840,1
688,1841,0.5
688,1842,0.5
688,1843,0.5
688,1846,0.5
688,1847,0.5
688,1849,0.5
689,702,0.5
689,703,0.5
689,709,0.666667
689,715,0.666667
689,732,0.666667
689,741,1
689,757,0.666667
689,812,0.5
689,842,0.5
689,854,1
689,857,0.666667
689,864,1
689,955,0.5
689,1162,0.666667
689,1168,0.5
689,1215,0.5
689,1228,0.5
689,1238,0.5
689,1253,0.5
689,1289,0.5
689,1526,0.5
689,2128,0.5
689,2175,1
689,2238,0.666667
689,2649,0.666667
689,2758,0.5
689,2978,0.666667
689,3059,1
689,3774,1
689,3775,1
689,3776,0.5
690,691,1
690,705,1
690,706,1
690,708,1
690,709,1
690,710,1
690,711,0.666667
690,712,0.5
690,713,0.5
690,714,0.5
690,715,1
690,716,1
690,717,0.5
690,718,1
690,719,1
690,720,0.5
690,721,0.5
690,722,1
690,723,1
690,724,0.5
690,725,0.5
690,727,0.5
690,728,1
690,729,1
690,730,0.5
690,731,1
690,732,1
690,733,0.5
690,734,1
690,735,1
690,736,1
690,737,0.5
690,738,1
690,739,1
690,740,1
690,743,1
690,745,1
690,747,1
690,749,1
690,751,0.5
690,752,0.5
690,753,0.5
690,754,0.5
690,756,1
690,757,1
690,761,0.5
690,762,1
690,765,1
690,766,1
690,769,1
690,770,1
690,771,1
690,772,1
690,773,1
690,774,1
690,775,0.5
690,776,0.5
690,777,0.5
690,778,1
690,779,0.5
690,780,1
690,781,1
690,782,1
690,783,1
690,784,1
690,785,1
690,786,1
690,787,1
690,788,0.5
690,790,0.5
690,791,1
690,792,1
690,793,0.5
690,794,0.5
690,795,0.5
690,796,0.5
690,797,1
690,798,0.5
690,800,0.5
690,801,1
690,802,0.5
690,805,0.5
690,806,1
690,808,0.5
690,809,1
690,810,0.5
690,811,0.5
690,812,0.5
690,813,1
690,816,1
690,817,1
690,818,1
690,819,1
690,822,0.666667
690,823,1
690,824,0.5
690,826,1
690,827,0.5
690,830,1
690,831,1
690,833,1
690,834,0.5
690,835,1
690,836,0.5
690,838,0.5
690,839,0.5
690,840,1
690,841,1
690,842,0.5
690,843,1
690,844,0.5
690,845,1
690,847,0.5
690,848,1
690,849,1
690,850,1
690,851,1
690,852,1
690,853,1
690,855,0.5
690,856,0.666667
690,857,1
690,858,0.5
690,859,1
690,861,0.5
690,862,0.5
690,863,1
690,865,1
690,866,0.5
690,869,0.5
690,873,0.5
690,874,1
690,876,0.666667
690,877,1
690,878,0.5
690,881,0.5
690,882,1
690,883,1
690,884,0.666667
691,715,1
691,716,1
691,731,1
691,752,0.5
691,770,1
691,839,0.5
691,842,0.5
691,1026,1
691,2025,0.5
691,2572,1
691,3060,1
692,1806,0.5
692,2850,1
692,2956,1
692,3141,1
694,3716,1
695,941,1
695,983,1
695,2155,1
696,3152,0.5
696,3400,1
697,2778,1
698,1428,1
698,1849,1
698,1981,1
698,3027,1
699,1428,0.666667
699,1740,0.666667
699,1935,1
699,2150,1
699,2800,0.5
699,3297,0.5
700,2196,1
700,2707,1
701,894,0.666667
701,941,0.5
701,944,0.5
701,949,0.5
701,987,0.666667
701,1935,0.666667
701,1982,1
701,2149,0.5
701,2225,0.666667
701,2716,0.5
701,2778,0.5
701,3014,0.5
701,3180,0.5
701,3750,1
702,703,1
704,2321,1
705,752,1
706,709,1
706,710,1
706,711,0.666667
706,716,1
706,735,1
706,769,1
706,771,1
706,810,0.5
706,816,1
706,823,1
706,824,0.5
706,850,1
706,869,0.5
706,1034,1
706,1061,0.5
706,1069,1
706,1119,0.5
706,1327,0.5
706,2102,0.5
706,2395,0.5
706,2626,0.5
706,2627,0.5
706,2628,1
706,2629,0.5
706,2630,1
707,3091,1
709,718,1
709,731,1
709,743,1
709,757,1
709,770,1
709,784,1
709,812,0.5
709,816,1
709,850,1
709,1017,0.5
709,1047,0.5
709,1069,1
709,1098,0.5
709,1238,0.666667
709,1260,1
709,1311,0.5
709,1460,0.5
709,1510,0.5
709,1531,0.5
709,2684,1
709,2685,1
710,711,0.5
710,715,1
710,716,1
710,743,1
710,757,1
710,857,1
710,1104,1
710,1185,0.5
710,1510,0.5
711,718,0.5
711,731,0.666667
711,743,0.666667
711,755,1
711,758,1
711,770,0.5
711,778,0.666667
711,812,1
711,815,0.5
711,816,0.666667
711,820,1
711,822,0.666667
711,847,0.5
711,850,0.666667
711,856,0.666667
711,857,0.666667
711,876,0.666667
711,884,0.666667
711,1016,0.5
711,1043,0.5
711,1048,0.5
711,1108,1
711,1109,1
711,1111,1
711,1113,1
711,1114,1
711,1116,1
711,1117,1
711,1120,0.5
711,1121,1
711,1122,0.5
711,1126,1
711,1127,1
711,1128,1
711,1129,1
711,1130,0.5
711,1132,0.5
711,1136,1
711,1137,0.5
711,1138,1
711,1139,1
711,1140,1
711,1141,1
711,1142,1
711,1144,0.5
711,1145,0.5
711,1146,1
711,1147,1
711,1148,1
711,1149,1
711,1150,1
711,1152,1
711,1159,0.5
711,1160,1
711,1161,1
711,1162,0.666667
711,1163,1
711,1164,1
711,1165,1
711,1166,1
711,1167,0.5
711,1169,0.5
712,861,1
712,1016,0.5
712,3746,1
713,721,1
713,731,0.5
713,768,0.5
713,816,0.5
713,855,1
713,880,0.5
713,1525,0.5
714,752,1
714,835,1
714,850,0.5
714,851,1
714,857,0.5
714,1184,1
714,1187,1
714,3510,1
715,716,1
715,725,0.5
715,730,0.5
715,731,1
715,732,1
715,735,1
715,757,1
715,769,1
715,778,1
715,784,1
715,796,0.5
715,812,0.5
715,816,1
715,834,0.5
715,838,0.5
715,847,0.5
715,850,1
715,856,0.666667
715,869,0.5
715,876,0.666667
715,884,0.666667
715,953,0.5
715,1008,1
715,1009,0.5
715,1016,1
715,1023,0.5
715,1031,0.5
715,1043,1
715,1056,1
715,1080,1
715,1104,1
715,1105,0.5
715,1185,0.5
715,1205,0.5
715,1238,0.666667
715,1247,0.5
715,1284,0.5
715,1296,0.5
715,1311,0.5
715,1312,1
715,1364,0.5
715,1398,0.5
715,1447,0.5
715,1471,0.5
715,1522,0.5
715,1968,1
715,2015,1
715,2016,1
715,2017,1
715,2018,1
715,2019,1
715,2020,1
715,2021,0.5
715,2022,0.5
715,2025,0.5
715,2027,0.5
716,721,0.5
716,728,1
716,731,1
716,743,1
716,752,0.5
716,762,1
716,769,1
716,774,1
716,784,1
716,794,0.5
716,816,1
716,831,1
716,839,0.5
716,850,1
716,876,0.666667
716,878,0.5
716,1009,0.5
716,1013,1
716,1016,1
716,1048,1
716,1056,1
716,1069,1
716,1174,1
716,1186,0.5
716,1284,0.5
716,1311,0.5
716,1313,1
716,1510,0.5
716,1521,0.5
716,1579,0.5
716,1585,1
716,2117,1
716,2118,1
716,2119,1
716,2120,1
716,2121,1
716,2122,0.5
716,2123,1
717,1123,1
717,3393,1
717,3394,1
718,743,1
718,757,1
718,761,0.5
718,762,1
718,781,1
718,850,1
718,857,1
718,861,0.5
718,2039,1
718,2359,1
718,2360,1
718,2361,1
720,743,0.5
720,752,0.5
720,850,0.5
720,1522,0.5
720,2092,0.5
721,794,0.5
721,811,1
721,880,0.5
721,1016,0.5
721,1051,1
721,1080,1
721,1185,1
722,778,1
724,1123,1
724,1311,0.5
725,732,0.5
725,784,0.5
725,1281,1
725,1447,0.5
727,743,0.5
727,769,0.5
727,795,1
727,816,0.5
727,2101,1
727,3548,1
728,743,1
728,770,1
728,776,0.5
728,778,1
728,816,1
728,1007,0.5
728,1016,1
728,1026,1
728,1043,1
728,1046,0.5
728,1069,1
728,1230,0.5
728,1517,0.5
728,2607,0.5
728,2743,0.5
729,850,1
730,3623,1
731,735,1
731,743,1
731,769,1
731,770,1
731,774,1
731,778,1
731,816,1
731,819,1
731,822,0.666667
731,1008,1
731,1016,1
731,1043,1
731,1312,1
731,1471,0.5
731,2090,1
731,2091,1
731,2093,1
731,2095,1
732,743,1
732,793,0.5
732,816,1
732,839,0.5
732,850,1
732,884,0.666667
732,1460,0.5
732,1520,1
733,873,1
735,752,0.5
735,770,1
735,778,1
735,784,1
735,805,0.5
735,816,1
735,824,0.5
735,850,1
735,869,0.5
735,876,0.5
735,1040,0.5
735,1051,0.5
735,1077,0.5
735,1094,0.5
735,1100,1
735,1230,0.5
735,1398,0.5
735,1557,1
735,1573,0.5
735,2122,0.5
735,2296,0.5
735,2383,1
735,2597,1
737,751,1
737,752,1
737,1460,1
737,2012,0.5
738,850,1
742,868,1
743,752,0.5
743,762,1
743,774,1
743,778,1
743,798,0.5
743,811,0.5
743,816,1
743,818,1
743,850,1
743,861,0.5
743,928,1
743,1010,0.5
743,1021,0.666667
743,1026,1
743,1046,0.5
743,1056,1
743,1098,0.5
743,1100,1
743,1101,1
743,1313,1
743,1462,1
743,1583,0.5
743,2101,0.5
743,2123,1
743,2141,1
743,2142,1
743,2143,1
743,2144,1
743,2145,1
744,1204,0.5
744,1511,1
748,1029,0.5
748,2425,1
748,2772,1
748,3038,1
748,3345,1
750,1296,0.5
750,3431,1
751,757,0.5
751,784,0.5
751,928,1
751,1566,1
751,2118,1
751,3326,0.5
752,778,0.5
752,816,0.5
752,850,0.5
752,1009,1
752,1016,0.5
752,1023,1
752,1062,0.5
752,1187,1
752,1311,1
752,1364,1
752,1460,1
752,1462,1
752,1568,0.5
752,1581,1
752,2571,0.5
752,2572,1
752,2573,1
752,2574,1
753,777,1
754,793,1
754,850,0.5
754,1293,0.5
757,761,0.5
757,831,1
757,850,1
757,853,1
757,857,1
757,881,0.5
757,884,0.666667
757,1112,1
757,1123,0.5
757,1190,1
757,1213,0.5
757,2021,0.5
757,2036,1
757,2597,1
757,2627,0.5
757,2713,1
757,2951,1
757,3736,1
757,3737,1
757,3738,1
757,3763,1
757,3764,1
757,3781,1
760,799,0.5
760,1135,1
760,1162,0.5
760,1180,1
760,3381,1
760,3382,0.5
760,3383,1
761,831,0.5
761,3590,1
762,784,1
762,842,0.5
762,1024,1
762,1098,0.5
762,1323,1
762,1583,0.5
762,2118,1
763,3444,1
764,803,1
764,1285,0.5
767,1712,0.5
767,3249,0.5
767,3250,1
768,799,1
768,2007,1
768,2756,0.5
768,3509,1
769,778,1
769,779,0.5
769,784,1
769,831,1
769,850,1
769,876,0.666667
769,1026,1
769,1031,0.5
769,1043,1
769,1078,1
769,1185,0.5
769,1213,0.5
769,1264,0.5
769,1284,0.5
769,1587,0.5
769,2578,0.5
769,2604,0.5
769,2605,1
769,2607,0.5
769,2608,1
770,805,0.5
770,816,1
770,1016,1
770,1026,1
770,1037,0.5
770,1311,0.5
770,1510,0.5
770,1565,0.5
770,1579,0.5
770,2093,1
774,822,0.666667
774,841,1
774,842,0.5
774,876,0.666667
774,884,0.666667
774,1015,0.5
774,1037,0.5
774,1162,0.666667
